Type,Site,Date,Compound,Conc,Volume
SF,7,8/13/2015,Triadimefon,,15
SF,7,8/13/2015,Chlorothalonil,,15
SF,7,8/13/2015,Diphenylamine,,15
SF,7,8/13/2015,Fipronil,,15
SF,7,8/13/2015,Myclobutanil,,15
SF,7,8/13/2015,Oxyfluorfen,,15
SF,7,8/13/2015,Bifenthrin,,15
SF,7,8/13/2015,Fludioxonil,,15
SF,7,8/13/2015,Endosulfan sulfate,,15
SF,7,8/13/2015,Ethalfluralin,,15
SF,7,8/13/2015,Pendimethalin,,15
SF,7,8/13/2015,Benfluralin,,15
SF,7,8/13/2015,Diazinon,,15
SF,7,8/13/2015,Malathion,,15
SF,7,8/13/2015,Oxadiazon,,15
SF,7,8/13/2015,Piperonyl butoxide,,15
SF,7,8/13/2015,Propyzamide,,15
SF,7,8/13/2015,THPI (Tetrahydrophthalimide),,15
SF,7,8/27/2015,Metolachlor,0.85,25
SF,7,8/27/2015,Tebuconazole,1.28,25
SF,7,8/27/2015,2-Phenylphenol,,25
SF,7,8/27/2015,Flutolanil,,25
SF,7,8/27/2015,Biphenyl,,25
SF,7,8/27/2015,Atrazine,,25
SF,7,8/27/2015,Metalaxyl,,25
SF,7,8/27/2015,Acetochlor,,25
SF,7,8/27/2015,Alachlor,,25
SF,7,8/27/2015,Anthraquione,,25
SF,7,8/27/2015,Endosulfan Lactone,,25
SF,7,8/27/2015,DEA,,25
SF,7,8/27/2015,Endosulfan ether,,25
SF,7,8/27/2015,Cyprodinil,,25
SF,7,8/27/2015,Triadimefon,,25
SF,7,8/27/2015,Chlorothalonil,,25
SF,7,8/27/2015,Diphenylamine,,25
SF,7,8/27/2015,Fipronil,,25
SF,7,8/27/2015,Myclobutanil,,25
SF,7,8/27/2015,Oxyfluorfen,,25
SF,7,8/27/2015,Bifenthrin,,25
SF,7,8/27/2015,Fludioxonil,,25
SF,7,8/27/2015,Endosulfan sulfate,,25
SF,7,8/27/2015,Ethalfluralin,,25
SF,7,8/27/2015,Pendimethalin,,25
SF,7,8/27/2015,Benfluralin,,25
SF,7,8/27/2015,Diazinon,,25
SF,7,8/27/2015,Malathion,,25
SF,7,8/27/2015,Oxadiazon,,25
SF,7,8/27/2015,Piperonyl butoxide,,25
SF,7,8/27/2015,Propyzamide,,25
SF,7,8/27/2015,THPI (Tetrahydrophthalimide),,25
SF,7,9/3/2015,Metolachlor,0.401854714,0.647
SF,7,9/3/2015,Tebuconazole,0.680061824,0.647
SF,7,9/3/2015,2-Phenylphenol,0.015455951,0.647
SF,7,9/3/2015,Flutolanil,0.092735703,0.647
SF,7,9/3/2015,Biphenyl,,0.647
SF,7,9/3/2015,Atrazine,,0.647
SF,7,9/3/2015,Metalaxyl,,0.647
SF,7,9/3/2015,Acetochlor,,0.647
SF,7,9/3/2015,Alachlor,,0.647
SF,7,9/3/2015,Anthraquione,,0.647
SF,7,9/3/2015,Endosulfan Lactone,,0.647
SF,7,9/3/2015,DEA,,0.647
SF,7,9/3/2015,Endosulfan ether,,0.647
SF,7,9/3/2015,Cyprodinil,,0.647
SF,7,9/3/2015,Triadimefon,,0.647
SF,7,9/3/2015,Chlorothalonil,,0.647
SF,7,9/3/2015,Diphenylamine,,0.647
SF,7,9/3/2015,Fipronil,,0.647
SF,7,9/3/2015,Myclobutanil,,0.647
SF,7,9/3/2015,Oxyfluorfen,,0.647
SF,7,9/3/2015,Bifenthrin,,0.647
SF,7,9/3/2015,Fludioxonil,,0.647
SF,7,9/3/2015,Endosulfan sulfate,,0.647
SF,7,9/3/2015,Ethalfluralin,,0.647
SF,7,9/3/2015,Pendimethalin,,0.647
SF,7,9/3/2015,Benfluralin,,0.647
SF,7,9/3/2015,Diazinon,,0.647
SF,7,9/3/2015,Malathion,,0.647
SF,7,9/3/2015,Oxadiazon,,0.647
SF,7,9/3/2015,Piperonyl butoxide,,0.647
SF,7,9/3/2015,Propyzamide,,0.647
SF,7,9/3/2015,THPI (Tetrahydrophthalimide),,0.647
SF,7,9/17/2015,Metolachlor,2.63,14
SF,7,9/17/2015,Tebuconazole,,14
SF,7,9/17/2015,2-Phenylphenol,,14
SF,7,9/17/2015,Flutolanil,,14
SF,7,9/17/2015,Biphenyl,,14
SF,7,9/17/2015,Atrazine,,14
SF,7,9/17/2015,Metalaxyl,,14
SF,7,9/17/2015,Acetochlor,,14
SF,7,9/17/2015,Alachlor,,14
SF,7,9/17/2015,Anthraquione,,14
SF,7,9/17/2015,Endosulfan Lactone,,14
SF,7,9/17/2015,DEA,,14
SF,7,9/17/2015,Endosulfan ether,,14
SF,7,9/17/2015,Cyprodinil,,14
SF,7,9/17/2015,Triadimefon,,14
SF,7,9/17/2015,Chlorothalonil,,14
SF,7,9/17/2015,Diphenylamine,,14
SF,7,9/17/2015,Fipronil,,14
SF,7,9/17/2015,Myclobutanil,,14
SF,7,9/17/2015,Oxyfluorfen,,14
SF,7,9/17/2015,Bifenthrin,,14
SF,7,9/17/2015,Fludioxonil,0.4,14
SF,7,9/17/2015,Endosulfan sulfate,,14
SF,7,9/17/2015,Ethalfluralin,,14
SF,7,9/17/2015,Pendimethalin,,14
SF,7,9/17/2015,Benfluralin,,14
SF,7,9/17/2015,Diazinon,,14
SF,7,9/17/2015,Malathion,,14
SF,7,9/17/2015,Oxadiazon,,14
SF,7,9/17/2015,Piperonyl butoxide,,14
SF,7,9/17/2015,Propyzamide,,14
SF,7,9/17/2015,THPI (Tetrahydrophthalimide),,14
SF,7,10/8/2015,Metolachlor,0.41,17
SF,7,10/8/2015,Tebuconazole,0.47,17
SF,7,10/8/2015,2-Phenylphenol,,17
SF,7,10/8/2015,Flutolanil,0.09,17
SF,7,10/8/2015,Biphenyl,,17
SF,7,10/8/2015,Atrazine,,17
SF,7,10/8/2015,Metalaxyl,,17
SF,7,10/8/2015,Acetochlor,,17
SF,7,10/8/2015,Alachlor,,17
SF,7,10/8/2015,Anthraquione,,17
SF,7,10/8/2015,Endosulfan Lactone,,17
SF,7,10/8/2015,DEA,,17
SF,7,10/8/2015,Endosulfan ether,,17
SF,7,10/8/2015,Cyprodinil,,17
SF,7,10/8/2015,Triadimefon,,17
SF,7,10/8/2015,Chlorothalonil,,17
SF,7,10/8/2015,Diphenylamine,,17
SF,7,10/8/2015,Fipronil,,17
SF,7,10/8/2015,Myclobutanil,,17
SF,7,10/8/2015,Oxyfluorfen,,17
SF,7,10/8/2015,Bifenthrin,,17
SF,7,10/8/2015,Fludioxonil,,17
SF,7,10/8/2015,Endosulfan sulfate,,17
SF,7,10/8/2015,Ethalfluralin,,17
SF,7,10/8/2015,Pendimethalin,,17
SF,7,10/8/2015,Benfluralin,,17
SF,7,10/8/2015,Diazinon,,17
SF,7,10/8/2015,Malathion,,17
SF,7,10/8/2015,Oxadiazon,,17
SF,7,10/8/2015,Piperonyl butoxide,,17
SF,7,10/8/2015,Propyzamide,,17
SF,7,10/8/2015,THPI (Tetrahydrophthalimide),,17
SF,7,11/8/2015,Metolachlor,0.41,5
SF,7,11/8/2015,Tebuconazole,,5
SF,7,11/8/2015,2-Phenylphenol,0.37,5
SF,7,11/8/2015,Flutolanil,,5
SF,7,11/8/2015,Biphenyl,1.34,5
SF,7,11/8/2015,Atrazine,,5
SF,7,11/8/2015,Metalaxyl,,5
SF,7,11/8/2015,Acetochlor,,5
SF,7,11/8/2015,Alachlor,,5
SF,7,11/8/2015,Anthraquione,,5
SF,7,11/8/2015,Endosulfan Lactone,,5
SF,7,11/8/2015,DEA,,5
SF,7,11/8/2015,Endosulfan ether,,5
SF,7,11/8/2015,Cyprodinil,,5
SF,7,11/8/2015,Triadimefon,,5
SF,7,11/8/2015,Chlorothalonil,,5
SF,7,11/8/2015,Diphenylamine,,5
SF,7,11/8/2015,Fipronil,,5
SF,7,11/8/2015,Myclobutanil,,5
SF,7,11/8/2015,Oxyfluorfen,,5
SF,7,11/8/2015,Bifenthrin,,5
SF,7,11/8/2015,Fludioxonil,,5
SF,7,11/8/2015,Endosulfan sulfate,,5
SF,7,11/8/2015,Ethalfluralin,,5
SF,7,11/8/2015,Pendimethalin,,5
SF,7,11/8/2015,Benfluralin,,5
SF,7,11/8/2015,Diazinon,,5
SF,7,11/8/2015,Malathion,,5
SF,7,11/8/2015,Oxadiazon,,5
SF,7,11/8/2015,Piperonyl butoxide,,5
SF,7,11/8/2015,Propyzamide,,5
SF,7,11/8/2015,THPI (Tetrahydrophthalimide),,5
SF,7,12/17/2015,Metolachlor,0.33,25
SF,7,12/17/2015,Tebuconazole,,25
SF,7,12/17/2015,2-Phenylphenol,0.04,25
SF,7,12/17/2015,Flutolanil,,25
SF,7,12/17/2015,Biphenyl,0.28,25
SF,7,12/17/2015,Atrazine,,25
SF,7,12/17/2015,Metalaxyl,,25
SF,7,12/17/2015,Acetochlor,,25
SF,7,12/17/2015,Alachlor,,25
SF,7,12/17/2015,Anthraquione,,25
SF,7,12/17/2015,Endosulfan Lactone,,25
SF,7,12/17/2015,DEA,,25
SF,7,12/17/2015,Endosulfan ether,,25
SF,7,12/17/2015,Cyprodinil,,25
SF,7,12/17/2015,Triadimefon,,25
SF,7,12/17/2015,Chlorothalonil,,25
SF,7,12/17/2015,Diphenylamine,0.16,25
SF,7,12/17/2015,Fipronil,,25
SF,7,12/17/2015,Myclobutanil,,25
SF,7,12/17/2015,Oxyfluorfen,,25
SF,7,12/17/2015,Bifenthrin,,25
SF,7,12/17/2015,Fludioxonil,,25
SF,7,12/17/2015,Endosulfan sulfate,,25
SF,7,12/17/2015,Ethalfluralin,,25
SF,7,12/17/2015,Pendimethalin,,25
SF,7,12/17/2015,Benfluralin,,25
SF,7,12/17/2015,Diazinon,,25
SF,7,12/17/2015,Malathion,,25
SF,7,12/17/2015,Oxadiazon,,25
SF,7,12/17/2015,Piperonyl butoxide,,25
SF,7,12/17/2015,Propyzamide,,25
SF,7,12/17/2015,THPI (Tetrahydrophthalimide),,25
SF,7,1/17/2016,Metolachlor,0.26,25
SF,7,1/17/2016,Tebuconazole,0.22,25
SF,7,1/17/2016,2-Phenylphenol,,25
SF,7,1/17/2016,Flutolanil,,25
SF,7,1/17/2016,Biphenyl,,25
SF,7,1/17/2016,Atrazine,,25
SF,7,1/17/2016,Metalaxyl,,25
SF,7,1/17/2016,Acetochlor,,25
SF,7,1/17/2016,Alachlor,,25
SF,7,1/17/2016,Anthraquione,,25
SF,7,1/17/2016,Endosulfan Lactone,,25
SF,7,1/17/2016,DEA,,25
SF,7,1/17/2016,Endosulfan ether,,25
SF,7,1/17/2016,Cyprodinil,,25
SF,7,1/17/2016,Triadimefon,,25
SF,7,1/17/2016,Chlorothalonil,,25
SF,7,1/17/2016,Diphenylamine,,25
SF,7,1/17/2016,Fipronil,,25
SF,7,1/17/2016,Myclobutanil,,25
SF,7,1/17/2016,Oxyfluorfen,,25
SF,7,1/17/2016,Bifenthrin,,25
SF,7,1/17/2016,Fludioxonil,,25
SF,7,1/17/2016,Endosulfan sulfate,,25
SF,7,1/17/2016,Ethalfluralin,,25
SF,7,1/17/2016,Pendimethalin,,25
SF,7,1/17/2016,Benfluralin,,25
SF,7,1/17/2016,Diazinon,,25
SF,7,1/17/2016,Malathion,,25
SF,7,1/17/2016,Oxadiazon,,25
SF,7,1/17/2016,Piperonyl butoxide,,25
SF,7,1/17/2016,Propyzamide,,25
SF,7,1/17/2016,THPI (Tetrahydrophthalimide),,25
TF,7,3/18/2015,Metolachlor,0.16,0.55
TF,7,3/18/2015,Tebuconazole,,0.55
TF,7,3/18/2015,2-Phenylphenol,0.23,0.55
TF,7,3/18/2015,Flutolanil,,0.55
TF,7,3/18/2015,Biphenyl,0.03,0.55
TF,7,3/18/2015,Atrazine,,0.55
TF,7,3/18/2015,Metalaxyl,,0.55
TF,7,3/18/2015,Acetochlor,,0.55
TF,7,3/18/2015,Alachlor,,0.55
TF,7,3/18/2015,Anthraquione,,0.55
TF,7,3/18/2015,Endosulfan Lactone,,0.55
TF,7,3/18/2015,DEA,,0.55
TF,7,3/18/2015,Endosulfan ether,,0.55
TF,7,3/18/2015,Cyprodinil,,0.55
TF,7,3/18/2015,Triadimefon,,0.55
TF,7,3/18/2015,Chlorothalonil,,0.55
TF,7,3/18/2015,Diphenylamine,,0.55
TF,7,3/18/2015,Fipronil,,0.55
TF,7,3/18/2015,Myclobutanil,,0.55
TF,7,3/18/2015,Oxyfluorfen,,0.55
TF,7,3/18/2015,Bifenthrin,,0.55
TF,7,3/18/2015,Fludioxonil,,0.55
TF,7,3/18/2015,Endosulfan sulfate,,0.55
TF,7,3/18/2015,Ethalfluralin,,0.55
TF,7,3/18/2015,Pendimethalin,,0.55
TF,7,3/18/2015,Benfluralin,,0.55
TF,7,3/18/2015,Diazinon,,0.55
TF,7,3/18/2015,Malathion,,0.55
TF,7,3/18/2015,Oxadiazon,,0.55
TF,7,3/18/2015,Piperonyl butoxide,,0.55
TF,7,3/18/2015,Propyzamide,,0.55
TF,7,3/18/2015,THPI (Tetrahydrophthalimide),,0.55
TF,7,4/16/2015,Metolachlor,0.34,2
TF,7,4/16/2015,Tebuconazole,0.16,2
TF,7,4/16/2015,2-Phenylphenol,,2
TF,7,4/16/2015,Flutolanil,,2
TF,7,4/16/2015,Biphenyl,0.03,2
TF,7,4/16/2015,Atrazine,0.72,2
TF,7,4/16/2015,Metalaxyl,,2
TF,7,4/16/2015,Acetochlor,,2
TF,7,4/16/2015,Alachlor,,2
TF,7,4/16/2015,Anthraquione,0.22,2
TF,7,4/16/2015,Endosulfan Lactone,,2
TF,7,4/16/2015,DEA,,2
TF,7,4/16/2015,Endosulfan ether,,2
TF,7,4/16/2015,Cyprodinil,,2
TF,7,4/16/2015,Triadimefon,,2
TF,7,4/16/2015,Chlorothalonil,,2
TF,7,4/16/2015,Diphenylamine,,2
TF,7,4/16/2015,Fipronil,,2
TF,7,4/16/2015,Myclobutanil,,2
TF,7,4/16/2015,Oxyfluorfen,,2
TF,7,4/16/2015,Bifenthrin,,2
TF,7,4/16/2015,Fludioxonil,,2
TF,7,4/16/2015,Endosulfan sulfate,,2
TF,7,4/16/2015,Ethalfluralin,,2
TF,7,4/16/2015,Pendimethalin,,2
TF,7,4/16/2015,Benfluralin,,2
TF,7,4/16/2015,Diazinon,,2
TF,7,4/16/2015,Malathion,,2
TF,7,4/16/2015,Oxadiazon,,2
TF,7,4/16/2015,Piperonyl butoxide,,2
TF,7,4/16/2015,Propyzamide,,2
TF,7,4/16/2015,THPI (Tetrahydrophthalimide),,2
TF,7,5/1/2015,Metolachlor,1.09,5
TF,7,5/1/2015,Tebuconazole,0.21,5
TF,7,5/1/2015,2-Phenylphenol,,5
TF,7,5/1/2015,Flutolanil,,5
TF,7,5/1/2015,Biphenyl,0.02,5
TF,7,5/1/2015,Atrazine,1.55,5
TF,7,5/1/2015,Metalaxyl,,5
TF,7,5/1/2015,Acetochlor,,5
TF,7,5/1/2015,Alachlor,,5
TF,7,5/1/2015,Anthraquione,,5
TF,7,5/1/2015,Endosulfan Lactone,,5
TF,7,5/1/2015,DEA,,5
TF,7,5/1/2015,Endosulfan ether,,5
TF,7,5/1/2015,Cyprodinil,,5
TF,7,5/1/2015,Triadimefon,,5
TF,7,5/1/2015,Chlorothalonil,,5
TF,7,5/1/2015,Diphenylamine,,5
TF,7,5/1/2015,Fipronil,,5
TF,7,5/1/2015,Myclobutanil,,5
TF,7,5/1/2015,Oxyfluorfen,,5
TF,7,5/1/2015,Bifenthrin,,5
TF,7,5/1/2015,Fludioxonil,,5
TF,7,5/1/2015,Endosulfan sulfate,,5
TF,7,5/1/2015,Ethalfluralin,,5
TF,7,5/1/2015,Pendimethalin,,5
TF,7,5/1/2015,Benfluralin,,5
TF,7,5/1/2015,Diazinon,,5
TF,7,5/1/2015,Malathion,,5
TF,7,5/1/2015,Oxadiazon,,5
TF,7,5/1/2015,Piperonyl butoxide,,5
TF,7,5/1/2015,Propyzamide,,5
TF,7,5/1/2015,THPI (Tetrahydrophthalimide),,5
TF,7,5/22/2015,Metolachlor,,
TF,7,5/22/2015,Tebuconazole,,
TF,7,5/22/2015,2-Phenylphenol,,
TF,7,5/22/2015,Flutolanil,,
TF,7,5/22/2015,Biphenyl,,
TF,7,5/22/2015,Atrazine,,
TF,7,5/22/2015,Metalaxyl,,
TF,7,5/22/2015,Acetochlor,,
TF,7,5/22/2015,Alachlor,,
TF,7,5/22/2015,Anthraquione,,
TF,7,5/22/2015,Endosulfan Lactone,,
TF,7,5/22/2015,DEA,,
TF,7,5/22/2015,Endosulfan ether,,
TF,7,5/22/2015,Cyprodinil,,
TF,7,5/22/2015,Triadimefon,,
TF,7,5/22/2015,Chlorothalonil,,
TF,7,5/22/2015,Diphenylamine,,
TF,7,5/22/2015,Fipronil,,
TF,7,5/22/2015,Myclobutanil,,
TF,7,5/22/2015,Oxyfluorfen,,
TF,7,5/22/2015,Bifenthrin,,
TF,7,5/22/2015,Fludioxonil,,
TF,7,5/22/2015,Endosulfan sulfate,,
TF,7,5/22/2015,Ethalfluralin,,
TF,7,5/22/2015,Pendimethalin,,
TF,7,5/22/2015,Benfluralin,,
TF,7,5/22/2015,Diazinon,,
TF,7,5/22/2015,Malathion,,
TF,7,5/22/2015,Oxadiazon,,
TF,7,5/22/2015,Piperonyl butoxide,,
TF,7,5/22/2015,Propyzamide,,
TF,7,5/22/2015,THPI (Tetrahydrophthalimide),,
TF,7,6/10/2015,Metolachlor,2.98,5
TF,7,6/10/2015,Tebuconazole,0.26,5
TF,7,6/10/2015,2-Phenylphenol,,5
TF,7,6/10/2015,Flutolanil,0.09,5
TF,7,6/10/2015,Biphenyl,,5
TF,7,6/10/2015,Atrazine,0.37,5
TF,7,6/10/2015,Metalaxyl,,5
TF,7,6/10/2015,Acetochlor,0.71,5
TF,7,6/10/2015,Alachlor,,5
TF,7,6/10/2015,Anthraquione,,5
TF,7,6/10/2015,Endosulfan Lactone,,5
TF,7,6/10/2015,DEA,,5
TF,7,6/10/2015,Endosulfan ether,,5
TF,7,6/10/2015,Cyprodinil,,5
TF,7,6/10/2015,Triadimefon,,5
TF,7,6/10/2015,Chlorothalonil,,5
TF,7,6/10/2015,Diphenylamine,,5
TF,7,6/10/2015,Fipronil,,5
TF,7,6/10/2015,Myclobutanil,,5
TF,7,6/10/2015,Oxyfluorfen,,5
TF,7,6/10/2015,Bifenthrin,,5
TF,7,6/10/2015,Fludioxonil,0.56,5
TF,7,6/10/2015,Endosulfan sulfate,,5
TF,7,6/10/2015,Ethalfluralin,,5
TF,7,6/10/2015,Pendimethalin,,5
TF,7,6/10/2015,Benfluralin,,5
TF,7,6/10/2015,Diazinon,,5
TF,7,6/10/2015,Malathion,,5
TF,7,6/10/2015,Oxadiazon,,5
TF,7,6/10/2015,Piperonyl butoxide,,5
TF,7,6/10/2015,Propyzamide,,5
TF,7,6/10/2015,THPI (Tetrahydrophthalimide),,5
TF,7,6/23/2015,Metolachlor,2.78,
TF,7,6/23/2015,Tebuconazole,0.19,
TF,7,6/23/2015,2-Phenylphenol,,
TF,7,6/23/2015,Flutolanil,,
TF,7,6/23/2015,Biphenyl,0.02,
TF,7,6/23/2015,Atrazine,0.3,
TF,7,6/23/2015,Metalaxyl,,
TF,7,6/23/2015,Acetochlor,0.73,
TF,7,6/23/2015,Alachlor,,
TF,7,6/23/2015,Anthraquione,,
TF,7,6/23/2015,Endosulfan Lactone,,
TF,7,6/23/2015,DEA,,
TF,7,6/23/2015,Endosulfan ether,,
TF,7,6/23/2015,Cyprodinil,,
TF,7,6/23/2015,Triadimefon,,
TF,7,6/23/2015,Chlorothalonil,,
TF,7,6/23/2015,Diphenylamine,,
TF,7,6/23/2015,Fipronil,,
TF,7,6/23/2015,Myclobutanil,,
TF,7,6/23/2015,Oxyfluorfen,,
TF,7,6/23/2015,Bifenthrin,,
TF,7,6/23/2015,Fludioxonil,0.25,
TF,7,6/23/2015,Endosulfan sulfate,,
TF,7,6/23/2015,Ethalfluralin,,
TF,7,6/23/2015,Pendimethalin,,
TF,7,6/23/2015,Benfluralin,,
TF,7,6/23/2015,Diazinon,,
TF,7,6/23/2015,Malathion,,
TF,7,6/23/2015,Oxadiazon,,
TF,7,6/23/2015,Piperonyl butoxide,,
TF,7,6/23/2015,Propyzamide,,
TF,7,6/23/2015,THPI (Tetrahydrophthalimide),,
TF,7,7/2/2015,Metolachlor,1.41,1.5
TF,7,7/2/2015,Tebuconazole,0.37,1.5
TF,7,7/2/2015,2-Phenylphenol,,1.5
TF,7,7/2/2015,Flutolanil,0.15,1.5
TF,7,7/2/2015,Biphenyl,0.03,1.5
TF,7,7/2/2015,Atrazine,,1.5
TF,7,7/2/2015,Metalaxyl,,1.5
TF,7,7/2/2015,Acetochlor,3.05,1.5
TF,7,7/2/2015,Alachlor,,1.5
TF,7,7/2/2015,Anthraquione,,1.5
TF,7,7/2/2015,Endosulfan Lactone,,1.5
TF,7,7/2/2015,DEA,,1.5
TF,7,7/2/2015,Endosulfan ether,,1.5
TF,7,7/2/2015,Cyprodinil,,1.5
TF,7,7/2/2015,Triadimefon,,1.5
TF,7,7/2/2015,Chlorothalonil,,1.5
TF,7,7/2/2015,Diphenylamine,,1.5
TF,7,7/2/2015,Fipronil,,1.5
TF,7,7/2/2015,Myclobutanil,,1.5
TF,7,7/2/2015,Oxyfluorfen,,1.5
TF,7,7/2/2015,Bifenthrin,,1.5
TF,7,7/2/2015,Fludioxonil,,1.5
TF,7,7/2/2015,Endosulfan sulfate,,1.5
TF,7,7/2/2015,Ethalfluralin,,1.5
TF,7,7/2/2015,Pendimethalin,,1.5
TF,7,7/2/2015,Benfluralin,,1.5
TF,7,7/2/2015,Diazinon,,1.5
TF,7,7/2/2015,Malathion,,1.5
TF,7,7/2/2015,Oxadiazon,,1.5
TF,7,7/2/2015,Piperonyl butoxide,,1.5
TF,7,7/2/2015,Propyzamide,,1.5
TF,7,7/2/2015,THPI (Tetrahydrophthalimide),,1.5
TF,7,7/10/2015,Metolachlor,0.58,2
TF,7,7/10/2015,Tebuconazole,0.24,2
TF,7,7/10/2015,2-Phenylphenol,,2
TF,7,7/10/2015,Flutolanil,0.13,2
TF,7,7/10/2015,Biphenyl,0.02,2
TF,7,7/10/2015,Atrazine,,2
TF,7,7/10/2015,Metalaxyl,,2
TF,7,7/10/2015,Acetochlor,0.78,2
TF,7,7/10/2015,Alachlor,,2
TF,7,7/10/2015,Anthraquione,,2
TF,7,7/10/2015,Endosulfan Lactone,,2
TF,7,7/10/2015,DEA,,2
TF,7,7/10/2015,Endosulfan ether,,2
TF,7,7/10/2015,Cyprodinil,,2
TF,7,7/10/2015,Triadimefon,,2
TF,7,7/10/2015,Chlorothalonil,,2
TF,7,7/10/2015,Diphenylamine,,2
TF,7,7/10/2015,Fipronil,,2
TF,7,7/10/2015,Myclobutanil,,2
TF,7,7/10/2015,Oxyfluorfen,,2
TF,7,7/10/2015,Bifenthrin,,2
TF,7,7/10/2015,Fludioxonil,,2
TF,7,7/10/2015,Endosulfan sulfate,,2
TF,7,7/10/2015,Ethalfluralin,,2
TF,7,7/10/2015,Pendimethalin,,2
TF,7,7/10/2015,Benfluralin,,2
TF,7,7/10/2015,Diazinon,,2
TF,7,7/10/2015,Malathion,,2
TF,7,7/10/2015,Oxadiazon,,2
TF,7,7/10/2015,Piperonyl butoxide,,2
TF,7,7/10/2015,Propyzamide,,2
TF,7,7/10/2015,THPI (Tetrahydrophthalimide),,2
TF,7,7/17/2015,Metolachlor,0.98,
TF,7,7/17/2015,Tebuconazole,0.28,
TF,7,7/17/2015,2-Phenylphenol,,
TF,7,7/17/2015,Flutolanil,0.3,
TF,7,7/17/2015,Biphenyl,0.03,
TF,7,7/17/2015,Atrazine,0.23,
TF,7,7/17/2015,Metalaxyl,,
TF,7,7/17/2015,Acetochlor,0.75,
TF,7,7/17/2015,Alachlor,,
TF,7,7/17/2015,Anthraquione,0.21,
TF,7,7/17/2015,Endosulfan Lactone,,
TF,7,7/17/2015,DEA,,
TF,7,7/17/2015,Endosulfan ether,,
TF,7,7/17/2015,Cyprodinil,,
TF,7,7/17/2015,Triadimefon,,
TF,7,7/17/2015,Chlorothalonil,,
TF,7,7/17/2015,Diphenylamine,,
TF,7,7/17/2015,Fipronil,,
TF,7,7/17/2015,Myclobutanil,,
TF,7,7/17/2015,Oxyfluorfen,,
TF,7,7/17/2015,Bifenthrin,,
TF,7,7/17/2015,Fludioxonil,,
TF,7,7/17/2015,Endosulfan sulfate,,
TF,7,7/17/2015,Ethalfluralin,,
TF,7,7/17/2015,Pendimethalin,,
TF,7,7/17/2015,Benfluralin,,
TF,7,7/17/2015,Diazinon,,
TF,7,7/17/2015,Malathion,,
TF,7,7/17/2015,Oxadiazon,,
TF,7,7/17/2015,Piperonyl butoxide,,
TF,7,7/17/2015,Propyzamide,,
TF,7,7/17/2015,THPI (Tetrahydrophthalimide),,
TF,7,7/30/2015,Metolachlor,0.38,3.5
TF,7,7/30/2015,Tebuconazole,0.21,3.5
TF,7,7/30/2015,2-Phenylphenol,0.19,3.5
TF,7,7/30/2015,Flutolanil,0.18,3.5
TF,7,7/30/2015,Biphenyl,,3.5
TF,7,7/30/2015,Atrazine,,3.5
TF,7,7/30/2015,Metalaxyl,,3.5
TF,7,7/30/2015,Acetochlor,0.67,3.5
TF,7,7/30/2015,Alachlor,,3.5
TF,7,7/30/2015,Anthraquione,,3.5
TF,7,7/30/2015,Endosulfan Lactone,,3.5
TF,7,7/30/2015,DEA,,3.5
TF,7,7/30/2015,Endosulfan ether,,3.5
TF,7,7/30/2015,Cyprodinil,,3.5
TF,7,7/30/2015,Triadimefon,,3.5
TF,7,7/30/2015,Chlorothalonil,,3.5
TF,7,7/30/2015,Diphenylamine,,3.5
TF,7,7/30/2015,Fipronil,,3.5
TF,7,7/30/2015,Myclobutanil,,3.5
TF,7,7/30/2015,Oxyfluorfen,,3.5
TF,7,7/30/2015,Bifenthrin,,3.5
TF,7,7/30/2015,Fludioxonil,,3.5
TF,7,7/30/2015,Endosulfan sulfate,,3.5
TF,7,7/30/2015,Ethalfluralin,,3.5
TF,7,7/30/2015,Pendimethalin,,3.5
TF,7,7/30/2015,Benfluralin,,3.5
TF,7,7/30/2015,Diazinon,,3.5
TF,7,7/30/2015,Malathion,,3.5
TF,7,7/30/2015,Oxadiazon,,3.5
TF,7,7/30/2015,Piperonyl butoxide,,3.5
TF,7,7/30/2015,Propyzamide,,3.5
TF,7,7/30/2015,THPI (Tetrahydrophthalimide),,3.5
TF,7,8/13/2015,Metolachlor,0.29,4
TF,7,8/13/2015,Tebuconazole,0.32,4
TF,7,8/13/2015,2-Phenylphenol,,4
TF,7,8/13/2015,Flutolanil,0.31,4
TF,7,8/13/2015,Biphenyl,0.02,4
TF,7,8/13/2015,Atrazine,,4
TF,7,8/13/2015,Metalaxyl,,4
TF,7,8/13/2015,Acetochlor,0.43,4
TF,7,8/13/2015,Alachlor,,4
TF,7,8/13/2015,Anthraquione,,4
TF,7,8/13/2015,Endosulfan Lactone,,4
TF,7,8/13/2015,DEA,,4
TF,7,8/13/2015,Endosulfan ether,,4
TF,7,8/13/2015,Cyprodinil,,4
TF,7,8/13/2015,Triadimefon,,4
TF,7,8/13/2015,Chlorothalonil,,4
TF,7,8/13/2015,Diphenylamine,,4
TF,7,8/13/2015,Fipronil,,4
TF,7,8/13/2015,Myclobutanil,,4
TF,7,8/13/2015,Oxyfluorfen,,4
TF,7,8/13/2015,Bifenthrin,,4
TF,7,8/13/2015,Fludioxonil,,4
TF,7,8/13/2015,Endosulfan sulfate,,4
TF,7,8/13/2015,Ethalfluralin,,4
TF,7,8/13/2015,Pendimethalin,,4
TF,7,8/13/2015,Benfluralin,,4
TF,7,8/13/2015,Diazinon,,4
